,Application Year,Lens ID,Inventor
1627,2021,013-096-360-972-497,Zhu Mengyu
1628,2018,042-703-199-590-727,Yan Xu
1629,2018,042-703-199-590-727,Guo Gang
1630,2018,042-703-199-590-727,Feng Jiliang
1631,2018,042-703-199-590-727,Wu Junli
1632,2018,042-703-199-590-727,Wang Xianwu
1633,2018,042-703-199-590-727,Li Zhu
1634,2018,042-703-199-590-727,Huang Guofeng
1635,2023,198-143-751-376-965,Josephson Neil C
1636,2023,198-143-751-376-965,Woolery Joseph Edwin
1637,2023,198-143-751-376-965,Davies Rupert H
1638,2023,198-143-751-376-965,Hamblett Kevin
1639,2020,030-959-661-792-809,Guan Xinyuan
1640,2020,030-959-661-792-809,Li Lei
1641,2019,116-771-622-174-243,Li Hanjie
1642,2019,116-771-622-174-243,Eyal-Lubling Yaniv
1643,2019,116-771-622-174-243,Schumacher Antonius Nicolaas Maria
1644,2019,116-771-622-174-243,Van Der Leun Anne Magdalena
1645,2019,116-771-622-174-243,Amit Ido
1646,2019,116-771-622-174-243,Yofe Ido
1647,2019,116-771-622-174-243,Tanay Amos
1648,2019,114-328-806-449-353,Zhang Yongxian
1649,2019,114-328-806-449-353,Yu Hongping
1650,2019,114-328-806-449-353,Xu Yaochang
1651,2019,114-328-806-449-353,Zhang Ming
1652,2019,114-328-806-449-353,Chen Zhui
1653,2023,058-465-624-701-441,Selsted Michael E
1654,2023,058-465-624-701-441,Krishnappa Jagadish
1655,2023,058-465-624-701-441,Tran Dat Q
1656,2013,166-150-606-312-273,Dermyer Michael Robert
1657,2013,166-150-606-312-273,Tan Joyce Tsi
1658,2013,166-150-606-312-273,Tsai Van To
1659,2013,166-150-606-312-273,Cho Helen Kim
1660,2013,166-150-606-312-273,Binder Joseph John
1661,2013,166-150-606-312-273,Pierce Brian Gregory
1662,2013,166-150-606-312-273,Jooss Karin Ute
1663,2023,136-485-499-222-286,Lin Jinyi
1664,2023,136-485-499-222-286,Heo Woo-Jin
1665,2023,136-485-499-222-286,Chen Yifan
1666,2023,136-485-499-222-286,Zhang Hui
1667,2023,136-485-499-222-286,Chen Jiahui
1668,2023,136-485-499-222-286,Cheng Leilei
1669,2023,136-485-499-222-286,Zhang Jian
1670,2023,136-485-499-222-286,Shen Yihui
1671,2023,136-485-499-222-286,Wang Xuejun
1672,2023,136-485-499-222-286,Wang Yan
1673,2023,136-485-499-222-286,Chen Huiyong
1674,2022,152-914-602-580-296,Kita Shunbun
1675,2022,152-914-602-580-296,Maeda Norikazu
1676,2022,152-914-602-580-296,Horitani Emi
1677,2022,152-914-602-580-296,Shimomura Iichiro
1678,2022,152-914-602-580-296,Nishida Hiroyuki
1679,2022,197-196-560-747-404,The Inventor Has Waived The Right To Be Mentioned
1680,2020,084-900-838-523-130,Uga Hitoshi
1681,2020,084-900-838-523-130,Chamoto Kenji
1682,2020,084-900-838-523-130,Honjo Tasuku
1683,2020,084-900-838-523-130,Nakagawa Kazuhiko
1684,2020,084-900-838-523-130,Goto Megumi
1685,2020,084-900-838-523-130,Hayashi Hidetoshi
1686,2023,010-745-959-519-195,Rosen Michael
1687,2023,010-745-959-519-195,Winters Ian
1688,2023,010-745-959-519-195,Juan Joseph Brian
1689,2023,010-745-959-519-195,Winslow Monte
1690,2023,010-745-959-519-195,Wall Gregory
1691,2023,010-745-959-519-195,Petrov Dmitri
1692,2021,021-959-210-521-552,옥찬영
1693,2021,021-959-210-521-552,팽경현
1694,2021,021-959-210-521-552,유동근
1695,2020,104-914-863-771-559,Miyoshi Nao
1696,2020,104-914-863-771-559,Muraoka Daisuke
1697,2020,104-914-863-771-559,Takahashi Hiroyuki
1698,2020,104-914-863-771-559,Ogo Naohisa
1699,2020,104-914-863-771-559,Asai Akira
1700,2021,185-666-648-639-297,Kotani Tohru
1701,2021,185-666-648-639-297,Kawaguchi Takamasa
1702,2021,185-666-648-639-297,Isaji Yuki
1703,2021,185-666-648-639-297,Takeda Kazuhiko
1704,2023,062-662-394-197-32X,Heo Woo-Jin
1705,2023,062-662-394-197-32X,Chen Yifan
1706,2023,062-662-394-197-32X,Zhang Hui
1707,2023,062-662-394-197-32X,Cheng Leilei
1708,2023,062-662-394-197-32X,Shen Yihui
1709,2023,062-662-394-197-32X,Zhang Jian
1710,2023,062-662-394-197-32X,Wang Xuejun
1711,2023,062-662-394-197-32X,Ge Junbo
1712,2019,073-006-654-633-719,Mchale Anthony
1713,2019,073-006-654-633-719,Callan John
1714,2022,164-184-955-751-971,Okamoto Tatsuya
1715,2021,159-156-257-871-272,Shigeno Yueko
1716,2021,159-156-257-871-272,Fukuoka Masahiro
1717,2021,159-156-257-871-272,Benno Yoshiki
1718,2021,159-156-257-871-272,Nishikawa Hiroyoshi
1719,2020,083-061-310-937-465,Jiang Ke
1720,2022,074-330-573-878-598,Yuan Jie
1721,2022,074-330-573-878-598,Bai Yu
1722,2022,074-330-573-878-598,Wang Zhijie
1723,2022,074-330-573-878-598,Fang Xue
1724,2022,074-330-573-878-598,He Zixuan
1725,2022,074-330-573-878-598,Li Zhaoshen
1726,2022,074-330-573-878-598,Kang Le
1727,2022,074-330-573-878-598,Peng Lisi
1728,2022,074-330-573-878-598,Zhang Deyu
1729,2020,037-395-544-372-091,Dostalek Michael
1730,2020,037-395-544-372-091,Fab Christian
1731,2020,037-395-544-372-091,Hanshan Farooq
1732,2017,190-534-427-658-271,Schaer David Arlen
1733,2017,190-534-427-658-271,Yan Sau-Chi Betty
1734,2017,190-534-427-658-271,Walgren Richard A
1735,2019,152-601-131-318-381,Singh Rajinder
1736,2019,152-601-131-318-381,Zhang Penglie
1737,2019,152-601-131-318-381,Li Shijie
1738,2019,152-601-131-318-381,Vilalta-Colomer Marta
1739,2019,152-601-131-318-381,Punna Sreenivas
1740,2019,152-601-131-318-381,Malathong Viengkham
1741,2021,150-460-912-652-711,Wosika Victoria
1742,2021,150-460-912-652-711,Hosseinian Ehrensberger Sahar
1743,2021,150-460-912-652-711,Ciarloni Laura
1744,2021,150-460-912-652-711,Monnier-Benoit Sylvain
1745,2019,142-873-761-444-282,Maenaka Katsumi
1746,2019,142-873-761-444-282,Takahashi Ami
1747,2019,142-873-761-444-282,Kuroki Kimiko
1748,2020,064-674-317-457-889,Jenkins Emma
1749,2020,064-674-317-457-889,Vincent Matthew
1750,2020,064-674-317-457-889,Basran Amrik
1751,2020,064-674-317-457-889,Adam Estelle
1752,2022,151-988-624-684-251,Liao Cheng
1753,2022,151-988-624-684-251,Yuan Ji-Min
1754,2022,151-988-624-684-251,Sun Xing
1755,2022,151-988-624-684-251,Lin Kan
1756,2022,151-988-624-684-251,Lin Yuan
1757,2021,159-630-513-207-094,Lin Jinyi
1758,2021,159-630-513-207-094,Li Zheng
1759,2021,159-630-513-207-094,Chen Yifan
1760,2021,159-630-513-207-094,Chen Jiahui
1761,2021,159-630-513-207-094,Zhang Hui
1762,2021,159-630-513-207-094,Cheng Leilei
1763,2021,159-630-513-207-094,Xu Yuchen
1764,2021,159-630-513-207-094,Shen Yihui
1765,2021,159-630-513-207-094,Ge Junbo
1766,2021,159-630-513-207-094,Wang Xuejun
1767,2021,159-630-513-207-094,Wang Yan
1768,2022,031-287-889-812-594,Kita Shunbun
1769,2022,031-287-889-812-594,Maeda Norikazu
1770,2022,031-287-889-812-594,Horitani Emi
1771,2022,031-287-889-812-594,Shimomura Iichiro
1772,2022,031-287-889-812-594,Nishida Hiroyuki
1773,2020,089-409-906-568-034,Garaci Enrico
1774,2020,089-409-906-568-034,Costantini Claudio
1775,2020,089-409-906-568-034,Bellet Marina Maria
1776,2020,089-409-906-568-034,Pariano Marilena
1777,2020,089-409-906-568-034,Romani Luigina
1778,2020,089-409-906-568-034,Renga Giorgia
1779,2019,007-880-383-927-930,Teng Chiao-Fang
1780,2019,007-880-383-927-930,Jeng Long-Bin
1781,2019,007-880-383-927-930,Tsai Chang-Hai
1782,2019,007-880-383-927-930,Shyu Woei-Cherng
1783,2021,087-732-124-790-025,Sunakawa Yu
1784,2021,087-732-124-790-025,Matoba Ryo
1785,2021,108-033-416-997-578,Chang Shao-Chun
1786,2021,108-033-416-997-578,Negro Alejandra
1787,2021,108-033-416-997-578,Kurland John
1788,2021,014-440-175-492-615,Lu Xianping
1789,2021,014-440-175-492-615,Pan Desi
1790,2021,014-440-175-492-615,Zhou You
1791,2021,030-806-959-557-310,Yang Fei
1792,2021,030-806-959-557-310,Zhang Yongxian
1793,2021,030-806-959-557-310,Chen Zhui
1794,2021,030-806-959-557-310,Ying Haiyan
1795,2021,030-806-959-557-310,Yu Hongping
1796,2021,030-806-959-557-310,Xu Yaochang
1797,2021,030-806-959-557-310,Zhang Ming
1798,2021,030-806-959-557-310,Zhao Baowei
1799,2018,134-523-221-668-04X,Ma Junjie
1800,2018,134-523-221-668-04X,Ni Xin
1801,2018,134-523-221-668-04X,Hou Xiaolin
1802,2018,134-523-221-668-04X,Yan Qihui
1803,2018,134-523-221-668-04X,Huang Kun
1804,2018,134-523-221-668-04X,Chen Siying
1805,2018,134-523-221-668-04X,Yu Chudan
1806,2018,134-523-221-668-04X,Chen Roufen
1807,2019,113-113-734-259-168,Yang Fei
1808,2019,113-113-734-259-168,Zhang Yongxian
1809,2019,113-113-734-259-168,Ying Haiyan
1810,2019,113-113-734-259-168,Yu Hongping
1811,2019,113-113-734-259-168,Xu Yaochang
1812,2019,113-113-734-259-168,Chen Zhui
1813,2019,062-255-210-462-38X,Kim Eun Ji
1814,2019,062-255-210-462-38X,Suh Man Chul
1815,2019,062-255-210-462-38X,Jung Yieun
1816,2019,062-255-210-462-38X,Jung Jae In
1817,2020,022-552-546-991-541,Jiang Yin
1818,2020,022-552-546-991-541,Qiu Yatao
1819,2020,022-552-546-991-541,Miao Qi
1820,2020,022-552-546-991-541,Wang Dexiang
1821,2020,022-552-546-991-541,Zhang Wanheng
1822,2020,022-552-546-991-541,Zhang Kuojun
1823,2020,022-552-546-991-541,Liao Jinbiao
1824,2020,022-552-546-991-541,Jiang Sheng
1825,2020,022-552-546-991-541,Zhu Jidong
1826,2020,022-552-546-991-541,Hao Haiping
1827,2018,151-598-857-501-037,Oral Arsinur
1828,2019,052-252-557-949-449,Beeler John
1829,2019,052-252-557-949-449,Jones Greg
1830,2019,052-252-557-949-449,Marsico Giovanni
1831,2019,052-252-557-949-449,Plagnol Vincent
1832,2018,105-328-839-957-85X,Redavid Anna Maria Rita
1833,2018,105-328-839-957-85X,Ducarouge Benjamin
1834,2018,105-328-839-957-85X,Gibert Benjamin
1835,2018,105-328-839-957-85X,Mehlen Patrick
1836,2018,105-328-839-957-85X,Goldschneider David
1837,2019,141-442-947-298-817,Zhang Yihong
1838,2019,141-442-947-298-817,Chen Longyun
1839,2019,141-442-947-298-817,Li Xu
1840,2019,141-442-947-298-817,Deng Yixiao
1841,2019,141-442-947-298-817,Chen Chen
1842,2019,141-442-947-298-817,Yang Jie
1843,2021,170-365-304-784-016,Li Jian
1844,2021,170-365-304-784-016,Shen Lin
1845,2021,170-365-304-784-016,Sun Huaibo
1846,2021,170-365-304-784-016,Mao Beibei
1847,2021,170-365-304-784-016,Zhang Henghui
1848,2021,170-365-304-784-016,Zhang Xiaotian
1849,2021,170-365-304-784-016,Hu Ying
1850,2021,170-365-304-784-016,Peng Zhi
1851,2021,170-365-304-784-016,Chen Huan
1852,2021,170-365-304-784-016,Lu Zhihao
1853,2021,127-887-508-162-242,Rekdal Øystein
1854,2021,127-887-508-162-242,Yamazaki Takahiro
1855,2021,127-887-508-162-242,Zitvogel Laurence
1856,2021,127-887-508-162-242,Camilio Ketil
1857,2021,127-887-508-162-242,Sveinbjørnsson Baldur
1858,2021,127-887-508-162-242,Eike Liv Marie
1859,2021,127-887-508-162-242,Svendsen John Sigurd Mjøen
1860,2017,064-475-787-483-692,Tanaka Kohei
1861,2017,064-475-787-483-692,Yasuhiro Tomoko
1862,2020,176-125-963-744-304,Wang Yinghong
1863,2020,176-125-963-744-304,Wargo Jennifer A
1864,2020,176-125-963-744-304,Jenq Robert
1865,2018,049-585-280-925-854,Mor Adam
1866,2018,049-585-280-925-854,Neel Ben
1867,2022,072-622-504-835-203,He Xiaolin
1868,2022,072-622-504-835-203,Li Guixia
1869,2022,072-622-504-835-203,Zhang Xiaojun
1870,2022,072-622-504-835-203,Yao Xuekun
1871,2022,072-622-504-835-203,Qi Huanhuan
1872,2022,072-622-504-835-203,Liu Jiahui
1873,2022,072-622-504-835-203,Chen Dong-Jiang
1874,2022,072-622-504-835-203,Li Chunlei
1875,2022,072-622-504-835-203,Shu Yun
1876,2022,072-622-504-835-203,Zhao Yuanyuan
1877,2020,173-057-082-839-513,Tian Xin
1878,2020,173-057-082-839-513,Han Shuhua
1879,2020,173-057-082-839-513,Xu Zhaobing
1880,2020,173-057-082-839-513,Tong Haijun
1881,2020,173-057-082-839-513,Xia Yuanfeng
1882,2020,173-057-082-839-513,Ding Charles Z
1883,2020,173-057-082-839-513,He Lihua
1884,2020,173-057-082-839-513,Liu Yingchun
1885,2020,173-057-082-839-513,Hu Lihong
1886,2015,049-773-169-480-939,Iiyinskii Petr
1887,2015,049-773-169-480-939,Kishimoto Takashi Kei
1888,2018,115-334-747-279-864,Kanbara Hisashige
1889,2018,115-334-747-279-864,Koh Yasuhiro
1890,2018,115-334-747-279-864,Akamatsu Hiroaki
1891,2018,115-334-747-279-864,Yagi Satomi
1892,2018,115-334-747-279-864,Endou Katsuya
1893,2018,115-334-747-279-864,Higuchi Masayuki
1894,2018,115-334-747-279-864,Yamamoto Nobuyuki
1895,2021,013-476-179-822-405,Zeng Renzhi
1896,2021,013-476-179-822-405,Liu Yi-Ling
1897,2021,013-476-179-822-405,Zhuang Zongxian
1898,2021,013-476-179-822-405,Yang Jing-Xing
1899,2019,019-325-543-975-900,Cho Mong
1900,2019,019-325-543-975-900,Hwang Tae-Ho
1901,2022,103-841-811-269-056,Iwahori Kota
1902,2020,118-759-263-379-810,Yun Chae Ok
1903,2020,118-759-263-379-810,Ahn Hyo Min
1904,2023,140-544-647-278-946,Xiaoyan Michelle Zhang
1905,2023,140-544-647-278-946,Saurabh Saha
1906,2023,140-544-647-278-946,Zhang Linping
1907,2019,001-589-355-240-144,Shang Shuang
1908,2019,001-589-355-240-144,Yang Yuwei
1909,2019,001-589-355-240-144,Hua Fang
1910,2019,001-589-355-240-144,Chen Fei
1911,2019,001-589-355-240-144,Hu Zhuowei
1912,2020,024-888-720-029-705,Sato Katsuaki
1913,2020,075-909-002-829-02X,Su Mei Tzu
1914,2020,075-909-002-829-02X,Takai Toshiyuki
1915,2020,075-909-002-829-02X,Endo Shota
1916,2020,075-909-002-829-02X,Inui Masanori
1917,2019,108-364-701-830-941,Mori Mikinaga
1918,2019,108-364-701-830-941,Higuchi Tamami
1919,2019,108-364-701-830-941,Shimoyama Susumu
1920,2019,108-364-701-830-941,Ioroi Tadaaki
1921,2016,184-165-791-175-630,Weigandt Markus
1922,2016,184-165-791-175-630,Voss Senta
1923,2016,184-165-791-175-630,Fratarcangeli Silvia
1924,2016,184-165-791-175-630,Del Rio Alessandra
1925,2016,184-165-791-175-630,Rinaldi Gianluca
1926,2021,185-905-520-401-090,Lin Jinyi
1927,2021,185-905-520-401-090,Li Zheng
1928,2021,185-905-520-401-090,Chen Yifan
1929,2021,185-905-520-401-090,Chen Jiahui
1930,2021,185-905-520-401-090,Zhang Hui
1931,2021,185-905-520-401-090,Cheng Leilei
1932,2021,185-905-520-401-090,Xu Yuchen
1933,2021,185-905-520-401-090,Shen Yihui
1934,2021,185-905-520-401-090,Ge Junbo
1935,2021,185-905-520-401-090,Wang Xuejun
1936,2021,185-905-520-401-090,Wang Yan
1937,2021,042-371-870-115-503,Hatano Ryo
1938,2021,042-371-870-115-503,Kaneko Yutaro
1939,2021,042-371-870-115-503,Morimoto Chikao
1940,2021,042-371-870-115-503,Onuma Kei
1941,2020,073-626-813-333-965,Roberts Bruce
1942,2020,073-626-813-333-965,Szabady Rose L
1943,2020,110-649-253-478-307,Minami Toshiyuki
1944,2020,110-649-253-478-307,Yamamoto Itaru
1945,2020,110-649-253-478-307,Iwasaki Shiho
1946,2020,110-649-253-478-307,Kosugi Keiji
1947,2022,135-134-051-724-789,Wang Tianyu
1948,2022,135-134-051-724-789,Zhang Kuojun
1949,2022,135-134-051-724-789,Jiang Sheng
1950,2022,135-134-051-724-789,Xiao Yibei
1951,2022,135-134-051-724-789,Wang Youjun
1952,2022,135-134-051-724-789,Zhang Xiangyu
1953,2022,004-105-182-440-994,Park Hye Rim
1954,2022,004-105-182-440-994,Han Seung Ryul
1955,2022,004-105-182-440-994,Lee Seong Wook
1956,2022,004-105-182-440-994,Cho Eun Yi
1957,2021,024-620-454-260-009,Xu Yungen
1958,2021,024-620-454-260-009,Zhang Hongbo
1959,2021,024-620-454-260-009,Xia Yu
1960,2021,024-620-454-260-009,Sun Yuqing
1961,2021,024-620-454-260-009,Yu Chunqiu
1962,2021,024-620-454-260-009,Liu Han
1963,2021,024-620-454-260-009,Zhu Qihua
1964,2021,024-620-454-260-009,Li Wenjia
1965,2021,024-620-454-260-009,Zhang Jin
1966,2021,024-620-454-260-009,Wu Haozhe
1967,2021,024-620-454-260-009,Zhang Yiwei
1968,2023,141-254-723-905-86X,Matsumoto Takeshi
1969,2023,141-254-723-905-86X,Izumi Yasuyuki
1970,2023,141-254-723-905-86X,Komori Takashi
1971,2023,141-254-723-905-86X,Ioroi Tadaaki
1972,2019,063-939-436-223-414,Zhao Ezi
1973,2019,063-939-436-223-414,Li Hongfu
1974,2019,063-939-436-223-414,Cui Yunlong
1975,2017,131-207-084-874-344,Richardson Peter
1976,2014,014-002-886-001-771,Van Eenennaam Hans
1977,2014,014-002-886-001-771,Van Elsas Andrea
1978,2023,110-066-827-485-246,Paeng Kyunghyun
1979,2023,110-066-827-485-246,Ock Chanyoung
1980,2023,110-066-827-485-246,Yoo Donggeun
1981,2020,137-559-409-967-782,Andersson Tommy
1982,2020,137-559-409-967-782,Holst Peter Johannes
1983,2020,137-559-409-967-782,Axelsson Lena
1984,2023,014-302-206-372-224,Guo Beibei
1985,2023,014-302-206-372-224,Meng Fenghua
1986,2023,014-302-206-372-224,Zhong Zhiyuan
1987,2017,122-174-484-883-587,Smith Corey
1988,2017,122-174-484-883-587,Khanna Rajiv
1989,2021,170-087-020-985-054,Baron Francois
1990,2021,170-087-020-985-054,Dudde Dionisius F R
1991,2021,170-087-020-985-054,Ambarge Michael
1992,2021,028-130-429-280-933,Doud Devin
1993,2021,028-130-429-280-933,Barone Francesca
1994,2021,028-130-429-280-933,Umbarger Mark
1995,2023,041-524-891-181-508,Iizuka Koho
1996,2023,041-524-891-181-508,Song Christina
1997,2023,041-524-891-181-508,Jeffry Ursula
1998,2023,041-524-891-181-508,Kaplan Daniel David
1999,2023,041-524-891-181-508,Stone Geoffrey
2000,2023,041-524-891-181-508,Blum Lisa Kay
2001,2023,041-524-891-181-508,Taylor Nicole
2002,2023,041-524-891-181-508,Mikaelian Igor
2003,2023,041-524-891-181-508,Roda Julie Michelle
2004,2023,041-524-891-181-508,Hanes Vladimir
2005,2023,041-524-891-181-508,Kim Jeong
2006,2021,043-532-215-598-351,Kim Tae Won
2007,2021,043-532-215-598-351,Kim Hyung Don
2008,2021,043-532-215-598-351,Eunyoung Tak
2009,2021,050-638-277-330-472,Kim Tae Won
2010,2021,050-638-277-330-472,Kim Hyung Don
2011,2021,050-638-277-330-472,Eunyoung Tak
2012,2019,019-382-532-132-669,Li Yang
2013,2017,022-689-322-794-095,Quan Lina
2014,2017,022-689-322-794-095,Wang Xia
2015,2017,022-689-322-794-095,Zhu Lili
2016,2017,022-689-322-794-095,Li Honglin
2017,2017,022-689-322-794-095,Diao Yanyan
2018,2021,067-980-168-593-995,Miao Xiao-Niu
2019,2021,067-980-168-593-995,Huang Weifeng
2020,2021,067-980-168-593-995,Xu Yingda
2021,2021,067-980-168-593-995,Wang Tao
2022,2021,067-980-168-593-995,Zhai Tianhang
2023,2021,067-980-168-593-995,Zeng Junwei
2024,2021,014-688-199-871-205,Chang Ming-Shi
2025,2019,171-891-384-616-94X,Hennino Ana
2026,2019,072-973-753-209-347,Nathan Asher
2027,2019,072-973-753-209-347,Shahar Michal
2028,2019,025-200-329-063-415,Zhao Ezi
2029,2019,025-200-329-063-415,Li Hongfu
2030,2019,025-200-329-063-415,Cui Yunlong
2031,2014,125-786-590-495-672,Garraway Levi
2032,2014,125-786-590-495-672,Giannakis Marios
2033,2014,125-786-590-495-672,Kryukov Grigoriy V
2034,2017,160-886-860-350-818,Wu Jennifer
2035,2022,152-530-687-330-655,Li Jian
2036,2022,152-530-687-330-655,Zhang Qi
2037,2022,152-530-687-330-655,Shen Lin
2038,2022,152-530-687-330-655,Zhao Feilong
2039,2022,152-530-687-330-655,Chen Shiqing
2040,2022,152-530-687-330-655,Chen Hui
2041,2022,152-530-687-330-655,Wang Zhenghang
2042,2022,152-530-687-330-655,Qi Changsong
2043,2022,152-530-687-330-655,Cai Jinping
2044,2022,152-530-687-330-655,Xiong Lei
2045,2022,152-530-687-330-655,Zhao Xiaochen
2046,2022,152-530-687-330-655,Bai Yuezong
2047,2023,057-570-453-685-181,Feng Hui
2048,2023,057-570-453-685-181,Yao Sheng
2049,2020,161-193-808-576-881,Mcallister Florencia
2050,2020,161-193-808-576-881,Zhang Yu
2051,2020,161-193-808-576-881,Riquelme Erick
2052,2021,001-062-043-922-583,Lin Jinyi
2053,2021,001-062-043-922-583,Li Zheng
2054,2021,001-062-043-922-583,Chen Jiahui
2055,2021,001-062-043-922-583,Zhang Hui
2056,2021,001-062-043-922-583,Cheng Leilei
2057,2021,001-062-043-922-583,Wang Cong
2058,2021,001-062-043-922-583,Shen Yihui
2059,2021,001-062-043-922-583,Zhang Chi
2060,2021,001-062-043-922-583,Ge Junbo
2061,2021,001-062-043-922-583,Wu Wei
2062,2021,001-062-043-922-583,Wang Yan
2063,2021,001-062-043-922-583,Li Jing
2064,2021,001-062-043-922-583,Wang Chunhui
2065,2020,086-368-995-702-68X,Ma Guilei
2066,2020,086-368-995-702-68X,Lu Yan
2067,2020,086-368-995-702-68X,Zhu Xianghui
2068,2023,126-767-319-465-567,Yang Fei
2069,2023,126-767-319-465-567,Zhang Yongxian
2070,2023,126-767-319-465-567,Yu Hongping
2071,2023,126-767-319-465-567,Xu Yaochang
2072,2023,126-767-319-465-567,Chen Zhui
2073,2018,091-987-212-945-583,Cheng Binbin
2074,2018,091-987-212-945-583,Chen Jianjun
2075,2016,016-004-478-055-30X,Kim Seong Jin
2076,2016,016-004-478-055-30X,Ha Il Ho
2077,2021,060-747-232-395-171,Wang Qing
2078,2021,060-747-232-395-171,Zhu Siyu
2079,2021,060-747-232-395-171,He Xinyue
2080,2021,060-747-232-395-171,Deng Xiangliang
2081,2021,060-747-232-395-171,Luo Xia
2082,2021,060-747-232-395-171,Zhou Lian
2083,2021,060-747-232-395-171,Ye Hao
2084,2021,060-747-232-395-171,Han Liang
2085,2020,186-528-662-795-406,Park Tae Jun
2086,2020,186-528-662-795-406,Choi Yong Won
2087,2020,186-528-662-795-406,Kim Jang Hee
2088,1998,149-916-692-633-486,Tepper Mark
2089,1998,149-916-692-633-486,Jameson Brad
2090,1998,149-916-692-633-486,El Tayar Nabil
2091,1998,149-916-692-633-486,Blechner Steven
2092,2022,070-088-803-957-235,Ge Yang
2093,2022,070-088-803-957-235,An Guangyu
2094,2022,070-088-803-957-235,Hu Bin
2095,2022,070-088-803-957-235,Yao Jiannan
2096,2022,124-870-342-975-584,Jeon Byung Hee
2097,2018,024-109-350-639-139,Higashi Naoki
2098,2018,024-109-350-639-139,Nakanishi Masahiro
2099,2015,196-943-494-616-835,Rios-Doria Jonathan
2100,2015,196-943-494-616-835,Hollingsworth Robert E
2101,2021,025-814-911-413-501,Cui Hao
2102,2021,025-814-911-413-501,Liu Li
2103,2021,025-814-911-413-501,Peng Jie
2104,2021,025-814-911-413-501,Li Ruining
2105,2021,025-814-911-413-501,Xiao Lushan
2106,2021,008-895-424-975-719,Lin Jinyi
2107,2021,008-895-424-975-719,Chen Yifan
2108,2021,008-895-424-975-719,Chen Jiahui
2109,2021,008-895-424-975-719,Zhang Hui
2110,2021,008-895-424-975-719,Cheng Leilei
2111,2021,008-895-424-975-719,Xu Yuchen
2112,2021,008-895-424-975-719,Shen Yihui
2113,2021,008-895-424-975-719,Wang Xuejun
2114,2021,008-895-424-975-719,Ge Junbo
2115,2021,008-895-424-975-719,Wang Yan
2116,2022,109-872-950-834-65X,Yin Xiaochen
2117,2022,109-872-950-834-65X,Dai Die
